11,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46,0.0,50.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,50.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,50.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,50.0,0.0,0.0,0.0,49.46,0.0
15,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,50.0,0.0,0.0,0.0,49.46,0.0
16,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,50.0,0.0,0.0,0.0,49.46,0.0
17,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,50.0,0.0,0.0,0.0,49.46,25.0
18,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,49.51,0.0,0.0,0.0,49.46,15.62
19,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,0.0,0.0,50.63,0.0,0.0,48.63,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,49.51,0.0,0.0,0.0,49.46,15.62
20,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,50.93,0.0,50.63,0.0,0.0,48.63,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,49.51,0.0,0.0,0.0,49.46,15.62
21,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,50.49,48.97,50.93,0.0,50.63,0.0,0.0,48.63,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,49.51,0.0,0.0,0.0,49.46,15.62
22,0.0,0.0,50.29,0.0,49.41,50.93,0.0,49.41,48.63,50.49,48.97,50.93,0.0,50.63,50.0,0.0,48.63,0.0,50.0,0.0,0.0,49.41,0.0,0.0,0.0,0.0,51.07,0.0,49.51,0.0,0.0,0.0,49.46,15.62
23,48.63,50.0,50.29,0.0,49.41,50.93,0.0,49.41,48.63,50.49,48.97,51.03,50.93,50.63,50.0,0.0,48.63,0.0,50.0,0.0,0.0,49.41,0.0,0.0,0.0,0.0,51.07,0.0,49.51,0.0,0.0,0.0,49.46,15.62
24,48.63,50.0,48.1,50.63,49.41,50.93,0.0,49.41,48.63,50.49,48.97,51.03,50.93,50.63,50.0,0.0,48.63,0.0,50.0,0.0,0.0,49.41,0.0,0.0,0.0,0.0,51.07,0.0,49.51,0.0,0.0,0.0,49.46,15.62
25,48.63,50.0,48.1,50.63,49.41,50.93,0.0,49.76,48.63,50.49,48.97,51.03,50.93,50.63,50.0,0.0,48.63,0.0,50.0,0.0,0.0,49.41,0.0,0.0,0.0,0.0,51.07,0.0,49.51,0.0,0.0,0.0,49.46,15.62
26,50.49,50.0,48.1,50.63,49.41,50.93,0.0,49.76,48.63,50.49,48.97,51.03,50.93,50.63,50.0,0.0,48.63,0.0,50.0,0.0,0.0,49.41,0.0,0.0,0.0,0.0,51.07,0.0,49.51,0.0,0.0,0.0,49.46,21.88
27,50.49,50.0,48.1,50.63,49.41,50.93,0.0,49.76,48.63,50.49,48.97,51.03,0.0,50.63,50.0,0.0,48.63,0.0,51.12,0.0,0.0,49.41,0.0,0.0,0.0,0.0,49.46,0.0,49.51,0.0,0.0,0.0,49.46,21.88
28,50.49,50.0,48.1,50.63,49.41,50.93,0.0,49.76,48.63,50.49,48.97,51.03,0.0,50.63,50.0,0.0,48.63,0.0,51.12,0.0,0.0,49.41,0.0,0.0,0.0,0.0,49.46,0.0,49.51,0.0,0.0,0.0,49.46,21.88
29,50.49,50.0,48.1,50.63,49.41,50.93,0.0,49.76,48.63,50.49,48.97,51.03,0.0,50.63,50.0,0.0,48.63,0.0,51.12,0.0,0.0,49.41,0.0,0.0,0.0,0.0,49.46,0.0,49.51,50.0,0.0,0.0,49.46,21.88
30,50.2,50.0,48.1,51.46,49.41,50.93,0.0,49.76,48.63,48.39,48.97,51.03,0.0,50.63,50.0,0.0,48.63,0.0,51.12,0.0,0.0,49.41,0.0,0.0,0.0,0.0,49.46,0.0,49.51,50.0,0.0,0.0,49.46,21.88
31,50.2,50.0,48.1,51.46,49.41,50.93,0.0,49.76,48.63,48.39,48.97,51.03,0.0,50.63,50.0,0.0,48.63,0.0,51.12,0.0,0.0,49.41,0.0,0.0,0.0,0.0,49.46,0.0,49.51,50.0,0.0,0.0,49.46,21.88
32,50.2,50.0,48.1,51.46,50.44,50.93,0.0,49.76,48.63,48.39,48.97,51.03,0.0,50.63,50.0,0.0,48.63,0.0,51.12,0.0,0.0,49.41,0.0,0.0,0.0,0.0,49.46,50.63,49.51,50.0,0.0,0.0,49.46,25.0
